time,SpO2,Heartbeat,Temperature
2024-01-13 19:52:53,98,85,36.90675769
2024-02-24 18:29:54,100,63,36.92941457
2024-01-12 13:37:54,97,71,37.14115561
2024-03-10 10:58:14,96,99,37.31525822
2024-03-04 23:59:27,96,83,36.68994313
2024-01-14 10:46:55,100,92,36.0686887
2024-02-11 12:19:23,97,80,36.28892969
2024-03-15 17:32:31,99,88,37.2968948
2024-02-03 01:13:59,95,91,37.11116466
2024-01-09 10:34:40,97,78,37.07923033
2024-01-18 12:34:40,97,81,36.16699964
2024-02-21 20:19:04,99,89,37.30029737
2024-01-23 05:52:44,97,65,36.80511023
2024-02-18 09:18:12,98,64,36.01085588
2024-02-11 19:04:12,95,65,36.75661205
2024-01-19 21:59:19,97,61,36.70934669
2024-02-19 22:41:50,96,60,36.88584031
2024-03-13 19:18:34,100,68,37.19356904
2024-02-24 13:46:37,96,78,37.12501112
2024-02-28 17:17:36,98,96,36.39723174
2024-02-13 08:43:38,97,93,37.49848183
2024-02-19 14:10:38,97,79,36.42928812
2024-02-22 23:33:00,100,99,36.56268717
2024-01-14 17:21:43,97,73,37.17186588
2024-01-29 02:29:25,95,73,36.41453742
2024-02-16 07:58:18,98,87,36.93314531
2024-03-01 05:45:46,100,95,36.79005567
2024-02-05 00:41:28,100,71,36.80357079
2024-01-06 05:54:17,96,60,36.81173076
2024-02-21 02:52:30,99,80,36.21717803
2024-02-22 22:14:57,95,64,37.4891504
2024-03-17 14:42:14,95,71,37.46822698
2024-02-20 00:29:33,98,89,37.46489906
2024-02-23 15:16:25,99,98,37.31784447
2024-01-01 08:07:05,99,65,37.27393413
2024-01-29 11:12:16,95,68,36.1005369
2024-03-11 20:59:37,96,85,37.32328908
2024-02-21 02:15:15,100,76,36.92360324
2024-03-11 16:02:57,99,82,36.35664821
2024-02-17 18:05:42,98,65,37.23342081
2024-01-29 13:30:10,100,88,36.48095595
2024-02-16 09:28:05,96,76,37.07531457
2024-03-08 14:42:57,99,93,36.90489881
2024-01-08 23:13:58,100,87,36.52393799
2024-01-01 14:26:25,98,93,36.90750091
2024-02-12 20:49:19,95,71,36.99472686
2024-03-16 20:03:02,100,88,37.18291465
2024-02-17 00:52:49,95,76,36.27427226
2024-02-14 05:03:40,97,98,37.38744815
2024-01-23 02:01:17,95,94,36.1699246
2024-02-05 14:21:38,98,82,37.13785967
2024-01-28 10:37:06,97,69,37.1122573
2024-01-02 02:20:31,95,80,36.37841915
2024-02-24 17:54:18,96,74,37.49220104
2024-01-17 07:07:59,100,76,36.87898279
2024-03-07 20:07:11,95,81,37.01056241
2024-02-27 12:47:26,95,72,37.34213731
2024-01-01 07:08:56,99,68,37.23678594
2024-03-06 10:47:00,96,96,36.03795895
2024-02-24 22:47:44,100,60,36.82121391
2024-03-12 04:26:09,95,79,36.42832213
2024-01-07 08:49:08,98,69,36.81814589
2024-03-06 06:13:51,96,75,36.55946447
2024-02-03 06:54:48,95,72,36.76352536
2024-02-26 17:35:47,95,92,36.3235133
2024-02-10 15:57:22,97,87,37.04444379
2024-01-11 09:34:45,100,72,36.96411654
2024-02-19 07:36:09,96,71,36.92056499
2024-02-11 00:49:47,95,99,36.69734619
2024-02-16 11:51:11,95,83,36.84672424
2024-01-14 09:18:12,100,78,36.2820387
2024-01-01 20:39:16,96,80,36.40926944
2024-02-28 06:49:15,100,62,37.02619716
2024-02-16 18:34:21,99,78,36.97729629
2024-03-14 06:20:42,99,66,37.11869509
2024-03-17 07:14:41,96,87,36.03559255
2024-01-26 06:46:32,98,69,36.12318124
2024-01-23 03:46:51,100,75,36.70867441
2024-02-28 01:09:14,100,63,37.12507001
2024-02-10 03:19:19,95,81,36.00327144
2024-03-03 22:52:24,99,62,37.34920999
2024-01-19 08:14:17,95,92,36.12162176
2024-03-09 17:51:08,95,79,36.9705952
2024-01-17 20:50:36,98,77,37.38652106
2024-01-15 09:47:27,95,79,36.90043549
2024-03-11 07:00:09,99,85,36.99358599
2024-03-06 18:31:44,98,84,37.15696814
2024-02-03 19:48:47,100,64,36.97900011
2024-02-28 21:52:32,98,97,37.30078196
2024-02-17 14:29:54,95,62,36.67391464
2024-01-10 18:59:18,98,83,36.09288141
2024-03-07 16:20:37,96,96,37.28905476
2024-02-10 09:01:55,100,85,36.08974307
2024-02-07 22:48:54,97,73,36.07241257
2024-01-27 13:29:51,97,97,36.42103448
2024-01-31 12:04:41,98,67,36.9378731
2024-01-03 12:00:10,95,66,36.41209228
2024-01-14 18:07:04,98,94,36.15899473
2024-01-15 20:32:18,96,61,36.41940178
2024-01-18 05:27:55,100,89,36.39750413
2024-01-19 03:13:08,98,100,36.04464748
2024-02-24 10:52:05,97,95,37.00066808
2024-01-18 06:49:39,97,74,36.22533485
2024-02-11 21:53:31,95,81,36.39081743
2024-01-31 10:19:33,96,71,37.34064492
2024-02-21 01:10:57,95,67,37.19802391
2024-01-08 22:12:07,98,92,36.01270205
2024-01-04 20:28:41,95,86,36.57826512
2024-02-12 01:24:04,99,64,37.01913474
2024-01-05 15:28:15,100,83,36.01109832
2024-01-22 12:10:59,96,92,36.74916319
2024-01-22 23:54:31,97,61,36.93071105
2024-03-01 02:52:11,99,88,36.45644698
2024-02-14 01:03:18,97,100,37.46166964
2024-01-02 04:25:00,95,96,37.47919049
2024-01-07 01:51:08,99,88,37.19952793
2024-01-18 04:03:08,96,77,37.49156209
2024-01-12 02:36:42,99,77,37.33540703
2024-02-28 17:03:58,99,88,37.07774431
2024-03-14 11:43:32,99,71,36.41327327
2024-03-16 20:26:46,100,72,36.17898802
2024-01-10 00:00:36,98,94,36.81760818
2024-01-15 07:01:47,97,83,36.53355584
2024-02-02 22:27:10,99,78,37.2447381
2024-03-09 19:16:34,95,68,36.03191476
2024-01-29 11:36:34,96,76,36.22183469
2024-01-07 14:40:53,95,83,37.13133272
2024-01-13 12:40:51,96,78,36.52956608
2024-02-16 22:09:31,100,74,36.87013016
2024-01-21 14:09:28,97,69,36.20512563
2024-01-14 05:06:30,96,95,36.51231649
2024-02-22 08:44:24,100,82,37.46849982
2024-02-18 21:51:31,97,94,36.56161777
2024-02-25 21:58:35,100,81,36.31985636
2024-01-16 02:19:48,97,79,36.78755647
2024-02-17 07:11:36,96,100,36.87010411
2024-02-09 07:11:27,96,68,36.95831385
2024-01-25 21:47:45,96,69,36.80168041
2024-03-14 21:07:59,96,100,36.14024257
2024-03-12 01:37:04,98,61,36.83682978
2024-01-28 01:29:00,100,70,36.09295295
2024-01-30 23:52:40,95,86,37.1850467
2024-03-06 18:13:54,97,87,36.90515222
2024-01-28 23:16:34,100,98,36.97284333
2024-02-27 12:23:44,96,67,36.29020007
2024-03-11 15:14:44,100,98,36.81360674
2024-02-04 00:28:04,100,91,37.47382331
2024-03-10 08:17:10,98,93,36.55125914
2024-03-15 02:33:05,98,60,37.10719254
2024-02-19 15:54:14,97,74,36.3885625
2024-03-17 13:05:28,97,62,36.82826513
2024-03-16 20:28:54,98,71,36.69730463
2024-02-02 03:31:18,96,76,37.26675188
2024-02-04 08:08:00,99,86,36.8710108
2024-01-13 17:18:06,95,72,36.67774679
2024-02-20 10:42:49,96,66,36.69342445
2024-02-23 23:14:49,98,72,37.06430453
2024-01-14 17:09:56,99,93,36.43212513
2024-02-21 22:42:33,97,77,36.58121841
2024-02-07 09:21:44,98,83,36.98296365
2024-02-09 14:04:53,95,84,36.16929226
2024-01-27 07:57:02,97,61,36.44029693
2024-02-25 19:50:26,98,68,36.6547096
2024-01-14 04:44:04,97,93,36.93844291
2024-02-07 21:55:02,96,78,36.98862446
2024-01-15 13:52:40,98,79,36.23793179
2024-02-05 23:53:14,99,84,37.48830426
2024-01-31 22:23:25,100,71,36.93070599
2024-02-07 04:08:27,95,90,36.84880605
2024-02-24 15:43:54,95,95,36.04470147
2024-01-05 20:34:13,99,89,36.58581368
2024-01-17 01:19:19,95,60,36.57870028
2024-02-26 01:58:38,96,62,36.62071478
2024-01-20 18:42:22,96,60,37.0505324
2024-03-14 04:06:19,96,76,36.69189003
2024-03-07 06:18:24,97,98,37.17836672
2024-01-12 12:28:44,97,89,37.10606451
2024-02-25 04:14:56,98,71,36.78421145
2024-02-07 07:45:04,96,81,37.44192497
2024-01-25 15:03:50,100,83,37.33338901
2024-01-14 05:12:07,97,73,36.28022331
2024-01-21 02:41:34,97,74,36.5520726
2024-03-07 15:31:33,98,79,36.17214383
2024-01-19 11:02:31,96,64,36.76912998
2024-01-02 21:29:44,97,77,36.74696123
2024-02-20 02:27:47,98,60,37.20874929
2024-03-16 09:34:55,100,68,36.88688116
2024-02-14 18:24:28,96,100,37.07641614
2024-02-17 12:39:24,96,70,36.03803225
2024-01-11 05:22:31,97,80,37.31913437
2024-02-12 20:23:52,98,86,37.48429963
2024-01-21 10:43:49,100,86,36.2287952
2024-02-29 08:04:31,97,71,36.68441753
2024-01-28 17:26:23,100,100,36.48034327
2024-03-12 00:16:32,96,77,36.86000975
2024-02-03 18:51:25,96,60,36.31040623
2024-01-04 09:16:53,97,73,37.2595133
2024-01-10 19:03:12,96,99,36.13093845
2024-01-28 20:32:22,100,62,36.78070098
2024-01-23 02:35:32,97,93,36.3271175
2024-01-05 08:45:31,98,61,36.79316312
2024-03-09 02:38:06,99,62,37.40516305
2024-03-18 09:04:49,100,88,36.04221649
2024-02-04 04:11:41,98,89,36.53927305
2024-03-14 06:23:56,97,92,37.26366528
2024-02-27 13:04:39,99,69,37.27219538
2024-03-16 00:53:59,99,65,36.2394364
2024-02-11 23:51:01,95,68,36.62402507
2024-02-19 23:37:46,99,63,37.13505272
2024-02-14 08:50:58,96,69,36.46144523
2024-02-05 21:58:24,99,93,37.49070714
2024-02-14 21:25:41,95,72,37.31886444
2024-02-06 01:24:33,98,95,37.19302637
2024-01-10 03:44:44,95,95,37.40256945
2024-03-02 22:35:23,98,73,36.54701931
2024-03-11 23:31:59,100,61,36.43655416
2024-02-25 20:45:25,95,85,36.51978825
2024-03-12 13:05:57,96,63,37.38277849
2024-01-29 03:04:23,99,98,37.17549042
2024-02-10 05:07:43,97,84,37.01426061
2024-03-13 02:14:12,98,65,37.27674147
2024-01-28 11:17:36,100,82,36.05170858
2024-02-07 09:35:44,96,80,36.40133283
2024-01-16 08:04:05,98,65,36.75182796
2024-02-06 22:32:56,95,96,37.26903308
2024-03-04 02:16:20,95,83,37.21976968
2024-01-10 16:47:20,98,74,36.25603639
2024-03-18 15:41:59,97,63,36.21019418
2024-03-11 13:57:53,99,82,36.1230577
2024-02-18 15:25:21,96,63,36.13888039
2024-01-04 01:32:15,95,92,37.11784095
2024-01-21 04:23:22,99,68,36.21395532
2024-01-08 10:29:50,97,95,36.81087799
2024-01-23 09:19:10,95,91,36.90145204
2024-03-16 18:34:21,98,95,36.8192325
2024-01-18 02:22:50,100,75,36.19475046
2024-02-05 05:24:38,97,80,37.13788157
2024-01-16 05:21:07,97,81,36.54450757
2024-02-04 16:28:35,98,89,37.46798143
2024-02-03 19:02:30,99,79,36.3039075
2024-01-17 04:28:15,99,62,36.47098622
2024-03-17 03:41:59,97,80,36.80875622
2024-01-17 08:29:16,95,82,37.14027627
2024-01-27 17:59:11,96,98,36.29935442
2024-01-10 00:24:29,98,86,36.16398607
2024-01-18 15:35:11,96,85,36.94961329
2024-03-15 06:16:39,95,89,36.41179715
2024-03-16 01:20:50,96,95,36.90672467
2024-01-12 04:32:20,95,79,36.88656518
2024-02-25 05:36:30,98,66,37.40466513
2024-02-21 15:59:43,96,91,36.92683856
2024-03-10 14:52:14,99,98,37.26046369
2024-01-17 14:06:00,98,96,36.21457306
2024-01-13 05:04:44,100,63,36.37932066
2024-02-13 10:17:26,99,62,37.271948
2024-02-24 11:20:42,96,93,36.14396495
2024-03-13 05:33:46,98,73,37.45087132
2024-02-24 09:49:57,100,88,37.09695026
2024-01-10 05:44:41,100,61,37.25577948
2024-03-02 13:09:33,99,71,36.79501442
2024-01-04 14:38:29,95,89,36.36602261
2024-03-10 19:09:33,97,72,36.23515046
2024-01-14 09:23:38,95,85,36.26012196
2024-02-20 03:44:35,96,80,36.21984726
2024-02-01 05:47:22,99,77,37.48313187
2024-01-16 06:25:12,96,64,36.84319347
2024-03-09 00:47:53,95,85,37.18939108
2024-02-09 06:26:06,97,60,36.44020187
2024-02-24 08:37:28,97,72,36.1341362
2024-01-11 07:07:26,96,64,36.16246045
2024-02-07 16:39:29,96,75,36.40394221
2024-02-11 03:30:09,100,63,36.96948083
2024-01-03 02:18:41,95,72,36.27938725
2024-01-08 21:30:12,98,80,36.15612446
2024-01-11 03:28:02,99,72,36.58595155
2024-01-11 12:42:40,100,65,36.48803519
2024-03-05 13:00:14,99,78,36.81303582
2024-01-28 05:06:28,97,96,36.52604253
2024-01-05 14:59:42,99,69,37.4628662
2024-01-23 12:50:39,100,82,36.6285138
2024-02-27 20:58:01,98,98,37.15746963
2024-03-10 07:24:08,97,95,36.41177218
2024-01-01 11:48:48,99,92,37.14444277
2024-02-02 08:42:12,96,66,36.00370631
2024-01-20 14:25:34,99,73,36.17576026
2024-01-20 10:56:52,97,60,37.30656475
2024-02-29 12:25:10,96,82,36.82419569
2024-01-18 00:53:01,100,89,36.2056065
2024-01-09 16:38:32,97,94,36.05136344
2024-01-21 23:09:05,98,91,37.2702773
2024-02-28 09:42:00,100,61,37.08666869
2024-03-06 20:34:29,99,97,36.81294819
2024-02-01 04:16:42,100,75,36.03159911
2024-01-06 21:54:26,95,90,36.6994591
2024-03-06 07:24:50,98,91,37.41692893
2024-02-02 02:29:49,99,70,37.22485077
2024-02-27 06:59:40,95,73,37.2182427
2024-02-08 20:30:57,100,60,37.49430292
2024-03-18 18:52:19,96,96,37.21559439
2024-01-30 06:47:15,100,61,36.8150226
2024-01-26 20:08:37,98,91,36.67084458
2024-02-09 15:21:57,99,90,36.23263308
2024-02-14 23:27:48,97,99,37.35790318
2024-02-12 18:05:22,99,76,36.27813976
2024-03-06 11:02:55,99,77,36.66182494
2024-03-14 01:49:42,96,72,37.31214207
2024-01-09 23:46:25,95,77,36.86235549
2024-01-28 08:59:12,100,95,36.84289001
2024-03-17 16:27:11,97,90,36.36569387
2024-02-03 05:34:58,95,87,36.10726982
2024-02-12 01:15:24,95,75,36.21117926
2024-02-20 17:11:26,99,77,37.10372979
2024-03-05 07:46:15,97,86,36.62262736
2024-02-20 14:23:56,99,99,36.37457357
2024-02-09 17:09:46,98,89,36.5357208
2024-02-25 15:37:39,99,90,36.46624074
2024-02-23 11:38:14,96,77,36.43807889
2024-01-16 11:51:19,96,79,37.01711171
2024-01-07 23:30:24,96,93,36.79551357
2024-03-13 13:40:40,97,67,37.03424389
2024-03-14 15:20:43,95,81,36.16982067
2024-03-13 02:03:28,99,63,37.13315837
2024-02-16 21:58:50,99,100,36.76671396
2024-02-28 08:28:07,96,90,36.35128303
2024-01-21 02:50:59,99,82,36.36715672
2024-01-06 15:02:37,95,90,36.78674142
2024-01-04 11:34:46,95,86,36.18041375
2024-03-16 22:11:51,97,71,37.13689709
2024-01-08 13:50:05,96,70,36.02034101
2024-02-05 13:39:10,99,97,36.82919064
2024-02-27 05:43:47,95,99,36.12067911
2024-02-28 15:52:02,96,61,36.6637364
2024-02-16 01:50:47,99,98,36.45224907
2024-01-05 10:44:23,97,82,36.64463457
2024-02-26 12:57:40,97,65,36.03811222
2024-02-18 15:13:36,100,85,37.03008442
2024-03-14 08:00:08,100,100,36.09207726
2024-02-20 04:21:34,95,90,36.75835291
2024-01-16 02:10:37,98,69,36.03484319
2024-03-04 11:56:30,95,93,36.95030197
2024-02-19 11:15:02,97,83,36.5136037
2024-01-21 09:48:12,97,66,36.43547586
2024-02-29 00:47:06,95,64,36.54176088
2024-01-11 17:21:27,99,77,37.111813
2024-01-30 14:36:26,99,60,36.40478549
2024-02-27 05:29:18,98,99,37.2464012
2024-02-20 03:47:36,98,90,37.27471395
2024-02-11 22:54:56,99,73,36.85382096
2024-01-01 21:52:39,96,95,37.24903044
2024-02-18 09:18:55,97,72,36.35608554
2024-01-30 21:51:03,99,94,37.35237125
2024-01-30 20:28:47,98,89,37.08991224
2024-01-29 22:29:39,98,70,36.61102244
2024-01-29 18:07:22,100,89,36.22319959
2024-03-13 14:19:39,100,75,37.36461199
2024-01-16 22:56:45,95,85,36.34914444
2024-01-09 14:53:00,99,69,36.30713152
2024-02-12 19:26:40,98,100,37.00590487
2024-02-17 20:16:50,99,78,37.02244929
2024-02-12 23:48:26,99,87,36.61678482
2024-01-17 03:12:31,100,73,37.18087406
2024-02-08 05:15:11,95,62,36.41024161
2024-02-17 23:43:16,97,69,36.42726866
2024-01-11 12:44:02,99,83,37.3716584
2024-03-05 02:45:17,100,80,36.96016044
2024-01-31 21:06:42,100,94,36.07682625
2024-02-04 02:40:13,98,89,36.54759819
2024-02-17 22:36:21,99,74,36.03897008
2024-01-14 23:01:15,97,65,37.22725473
2024-03-08 15:09:13,100,68,36.54112294
2024-01-18 05:26:31,99,94,36.37520305
2024-01-04 22:38:41,98,77,36.38886119
2024-01-21 21:45:22,98,67,36.54580095
2024-01-29 23:06:44,95,88,36.48247498
2024-01-07 04:51:04,96,85,36.6430948
2024-01-03 11:47:20,97,73,37.301737
2024-02-22 20:26:32,97,92,36.34788881
2024-01-17 15:15:34,99,81,37.17178688
2024-03-02 08:06:43,99,82,36.47909875
2024-03-17 14:02:20,96,82,36.49636793
2024-02-16 08:11:07,98,98,36.31892151
2024-03-09 09:30:31,100,100,36.00356285
2024-02-21 16:45:01,95,72,36.82101866
2024-03-13 07:33:45,99,98,36.05592078
2024-02-17 14:28:06,96,71,37.22907633
2024-01-26 00:56:51,99,92,37.09339682
2024-03-03 00:23:37,97,63,37.30022787
2024-01-06 18:29:21,100,86,36.66477389
2024-01-05 22:06:58,99,81,36.66723128
2024-01-05 05:46:11,99,83,37.40332002
2024-02-23 14:13:38,98,93,37.40906546
2024-02-28 09:03:41,100,85,37.46733983
2024-01-30 08:26:27,96,84,36.88220427
2024-02-13 18:03:36,99,74,36.39186265
2024-02-28 23:57:07,98,65,36.33953436
2024-02-22 05:21:14,99,71,37.06773284
2024-01-15 15:15:01,99,72,36.94073084
2024-01-07 06:23:32,100,63,36.81256747
2024-01-14 05:14:32,100,74,36.79206853
2024-01-08 01:27:13,99,70,36.14555042
2024-01-19 19:31:02,98,85,36.56376413
2024-01-02 17:05:33,98,72,36.2126238
2024-03-15 19:24:29,97,93,37.31671683
2024-03-03 16:18:11,100,64,37.01608318
2024-01-25 20:03:49,95,61,36.88723935
2024-02-04 18:16:33,100,73,37.05640857
2024-01-10 00:54:56,100,78,37.29916584
2024-02-05 09:32:57,100,69,36.90412266
2024-01-25 22:50:39,98,97,36.60321706
2024-03-07 13:22:20,96,100,37.14610803
2024-01-02 05:23:56,99,73,36.86273932
2024-01-18 01:09:45,97,85,36.19262691
2024-01-30 22:11:00,95,82,36.50383099
2024-02-09 15:55:49,97,71,36.25295587
2024-03-17 10:57:52,98,69,36.50440661
2024-01-12 20:22:41,95,87,36.88066858
2024-02-05 11:37:54,97,60,36.37094148
2024-03-13 01:35:49,98,89,37.49939808
2024-02-12 01:06:06,98,98,36.3087008
2024-03-12 22:36:40,96,97,36.33901417
2024-02-06 10:16:08,98,78,37.41159607
2024-02-18 03:44:17,99,81,37.23610531
2024-01-19 20:14:54,100,85,36.36241004
2024-01-14 18:04:28,97,62,36.22557448
2024-01-30 10:23:53,96,84,37.12881081
2024-01-25 17:13:05,96,73,36.7406873
2024-01-04 05:49:30,98,84,37.0577077
2024-01-16 01:38:12,97,84,36.50424634
2024-01-22 11:57:53,95,80,36.85349094
2024-02-19 23:36:24,100,88,36.93642723
2024-01-11 14:34:46,96,91,36.46570045
2024-03-03 07:15:22,97,60,36.04386929
2024-02-03 10:10:34,100,97,36.51239677
2024-01-04 01:43:33,99,92,37.04744815
2024-01-06 20:19:05,99,87,36.82918801
2024-02-10 21:24:21,100,69,37.15368565
2024-01-12 19:40:59,100,89,36.13234572
2024-01-04 01:57:46,97,70,36.36305697
2024-01-12 11:05:04,97,89,36.56716186
2024-01-20 05:30:17,98,78,36.5591684
2024-01-06 08:40:25,100,97,36.45730122
2024-03-13 10:25:33,98,87,36.28305329
2024-03-15 16:22:20,96,91,36.5482923
2024-03-04 03:42:37,99,100,36.27790606
2024-02-18 07:30:31,98,65,37.03847207
2024-02-26 10:10:16,96,73,36.30833662
2024-02-22 15:07:43,98,90,36.24745882
2024-02-28 20:45:04,97,81,36.57606853
2024-02-19 19:08:45,99,93,36.24701916
2024-01-15 22:21:33,100,85,37.19233353
2024-01-02 03:16:43,99,74,37.06969781
2024-01-15 03:59:05,99,69,36.99821585
2024-02-14 19:46:28,98,94,36.39528389
2024-02-28 17:53:17,96,92,36.84471243
2024-02-11 13:42:25,95,79,36.55956657
2024-01-21 19:52:07,98,89,36.86719362
2024-01-11 07:15:23,95,100,37.07790864
2024-01-05 18:17:28,99,95,36.00607904
2024-02-22 11:27:24,98,94,36.49208537
2024-02-26 23:10:39,98,91,37.3553227
2024-01-31 18:56:03,97,83,37.4339694
2024-03-03 23:20:35,97,65,37.31188463
2024-02-12 13:53:15,99,61,36.04712773
2024-01-03 12:56:36,98,83,36.22064394
2024-02-23 03:51:06,98,67,36.51069609
2024-02-01 23:59:07,99,82,36.23753741
2024-03-11 13:50:04,99,89,36.58927138
2024-02-16 03:48:57,96,81,37.41512496
2024-01-17 22:13:34,99,70,36.32309915
2024-01-29 21:42:55,99,96,36.57866345
2024-01-04 09:55:10,99,66,36.87806396
2024-03-03 12:34:04,99,87,36.09756369
2024-02-17 23:00:51,95,78,37.31917925
2024-02-09 03:30:55,99,87,36.30473217
2024-01-31 18:54:17,95,64,36.64010727
2024-03-04 05:10:17,98,82,37.42400293
2024-02-26 11:05:24,95,90,37.41746011
2024-03-14 08:16:22,99,67,36.55625978
2024-02-16 00:40:25,98,69,36.39294097
2024-02-20 06:54:16,99,83,36.56193723
2024-01-31 01:51:20,97,97,36.47792947
2024-03-15 08:58:07,98,68,36.13409295
2024-01-22 04:21:32,95,85,36.2550124
2024-01-10 18:01:38,100,97,36.32209538
2024-02-13 14:25:54,95,62,36.97063041
2024-02-19 12:50:46,97,69,36.6990039
2024-01-31 09:24:36,96,79,36.98061217
2024-02-10 02:24:43,97,75,36.47982519
2024-01-11 13:27:02,99,84,37.28418535
2024-01-20 15:46:00,96,84,36.76862927
2024-02-18 08:56:00,97,67,36.9087812
2024-02-24 17:10:50,99,90,36.32167086
2024-01-01 09:48:16,100,95,36.55264987
2024-01-01 15:35:28,97,62,37.37952393
2024-01-07 06:24:35,98,64,37.30994713
2024-02-27 17:07:18,95,93,36.8541002
2024-02-21 22:39:07,99,80,36.80505359
2024-01-28 12:19:07,98,74,37.25911189
2024-03-16 20:15:05,97,93,37.29989419
2024-02-01 11:34:07,95,77,36.83887013
2024-01-21 18:09:22,95,67,36.96971354
2024-03-03 21:03:25,95,81,36.94475154
2024-01-16 00:32:12,98,89,36.71782242
2024-01-14 09:48:55,97,78,36.60047176
2024-01-04 16:37:58,97,87,36.57469131
2024-02-27 03:09:42,98,84,36.54032307
2024-02-03 05:36:54,99,78,37.38296089
2024-01-28 03:43:06,97,64,37.27262753
2024-02-25 19:29:48,100,73,37.24014883
2024-02-02 12:59:17,98,61,36.23475655
2024-01-10 15:52:17,95,90,37.28815434
2024-03-18 17:33:02,100,65,37.31672612
2024-01-09 01:58:09,100,79,36.15526871
2024-01-30 12:16:47,95,60,36.24568069
2024-01-08 11:46:22,98,96,36.57000053
2024-01-26 21:48:31,95,96,37.43014752
2024-03-17 23:36:04,100,71,36.98116571
2024-01-23 06:21:48,99,82,36.76611007
2024-02-26 22:13:21,96,90,37.11431742
2024-01-17 15:02:08,98,66,36.18171106
2024-02-12 23:13:34,100,86,36.46467008
2024-02-25 00:33:37,100,88,37.15962552
2024-03-12 15:20:57,98,89,37.04222482
2024-01-18 19:33:08,96,98,36.98709465
2024-02-26 12:55:53,100,100,36.99670926
2024-02-29 04:21:46,100,88,36.61202108
2024-01-20 15:37:54,99,90,36.67137372
2024-02-14 06:07:40,95,72,36.11260751
2024-01-09 09:21:15,99,91,36.30968509
2024-03-01 14:27:38,96,74,37.26146366
2024-02-02 14:24:29,100,73,36.5397416
2024-03-10 00:36:53,98,88,36.65804241
2024-02-05 00:34:10,99,87,36.54252492
2024-01-09 07:11:17,100,89,37.36278876
2024-02-13 08:46:28,97,68,37.02524321
2024-02-03 15:42:06,98,96,36.28162296
2024-03-15 09:14:55,100,77,37.33004007
2024-02-29 05:01:29,97,62,37.48990016
2024-03-14 05:54:48,97,68,36.97988087
2024-02-09 18:38:32,98,81,36.96389793
2024-01-06 19:18:39,99,78,36.37728153
2024-01-10 11:40:31,97,97,37.43695753
2024-01-19 10:23:38,98,99,36.24390752
2024-01-11 06:26:07,100,94,36.35993682
2024-01-06 09:27:16,96,96,37.05108355
2024-03-08 19:59:26,98,85,36.66061654
2024-02-11 06:44:03,95,87,36.78612886
2024-02-26 06:54:11,97,74,36.62527025
2024-01-07 08:14:41,95,98,36.05258495
2024-02-25 16:05:34,97,88,36.86488834
2024-03-03 15:52:56,99,86,36.43461103
2024-01-16 11:59:48,100,77,37.21981898
2024-02-03 05:05:18,98,69,36.00907957
2024-03-09 03:00:49,97,70,36.26918024
2024-03-18 14:22:28,96,85,36.48855398
2024-02-06 17:21:29,99,85,36.69617651
2024-02-12 00:38:45,95,75,36.16415312
2024-03-11 01:59:14,95,74,36.13812968
2024-03-04 20:20:01,95,73,36.22277325
2024-03-09 14:26:06,95,70,36.13758775
2024-02-14 15:18:46,100,81,36.87020391
2024-02-03 01:47:54,96,89,37.2217032
2024-01-05 02:21:06,99,72,36.08462086
2024-03-12 14:54:14,97,81,36.21897627
2024-01-31 02:33:21,95,96,36.77820049
2024-01-19 08:49:31,97,64,36.80763824
2024-02-22 11:16:56,95,63,37.41680616
2024-01-10 09:20:00,98,84,36.49804063
2024-01-02 04:07:29,97,79,36.70463456
2024-03-07 09:19:46,100,62,36.32998749
2024-01-21 08:47:19,96,73,37.19576569
2024-01-15 01:33:47,98,80,36.38273536
2024-03-03 09:03:42,95,70,37.41149402
2024-02-22 07:12:25,95,90,37.29656771
2024-01-01 23:01:35,98,71,37.40807402
2024-02-01 04:30:57,95,83,36.75479333
2024-02-20 11:41:02,100,80,36.60714558
2024-03-16 02:27:50,99,78,36.7451837
2024-02-14 19:49:45,98,70,37.17874491
2024-01-24 12:30:18,95,97,36.71175734
2024-01-19 20:14:58,100,72,37.49104168
2024-01-21 05:16:07,96,73,37.46741498
2024-02-11 08:40:15,96,89,37.05094788
2024-03-12 20:38:37,98,92,37.1815529
2024-03-01 07:59:43,98,80,37.45902841
2024-02-20 19:11:16,95,65,36.47321465
2024-01-27 01:52:40,99,64,36.18924193
2024-01-18 12:02:58,97,91,37.21805693
2024-01-05 13:42:51,95,80,37.26418695
2024-01-22 21:44:25,99,87,37.34106509
2024-01-12 01:16:38,97,82,36.75754631
2024-01-04 17:00:49,96,77,37.37319888
2024-02-01 03:04:52,99,81,36.33022563
2024-02-22 18:25:52,96,77,36.49161509
2024-02-28 23:13:52,99,100,36.43034895
2024-03-16 01:53:34,95,80,36.44913215
2024-03-18 16:00:31,99,92,36.03956046
2024-01-12 13:47:19,98,79,36.07962237
2024-02-15 05:05:10,98,70,37.42591243
2024-01-12 21:04:31,98,83,37.26596847
2024-02-16 04:45:44,98,84,36.2615913
2024-02-25 15:47:14,97,75,36.73513979
2024-02-23 16:07:40,96,83,36.59690397
2024-03-15 18:13:18,99,87,36.16834922
2024-02-27 21:02:53,99,76,37.24163003
2024-01-09 15:22:22,95,91,36.08880627
2024-02-20 22:58:05,100,76,36.34282557
2024-02-24 05:23:13,100,93,37.24169248
